MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
3,5,89.0,8232.0,1,1,3,3,0,4,0,18,2,2,3,0,1,2007.0,2008.0,3,1,8,8,406.875,4,2,5,3,2,3,6,0,596.0,1800.0,1,0,1,4,1800.0,0.0,1800.0,1.0,0,2.0,0.0,2.0,1,6,7,1.0,0,2,3.0,944,5,2,210,0,0,0,0,0,3,4,0,6,2008,6,5,339500,-93.651845,42.057446
5,6,52.0,9439.0,1,1,2,3,0,4,0,20,2,2,1,1,1,1930.0,1950.0,1,1,14,15,0.0,4,1,5,3,3,4,6,0,588.0,912.0,1,2,1,0,912.0,336.0,1248.0,0.0,0,1.0,0.0,2.0,1,6,7,0.0,4,3,1.0,160,1,2,0,0,0,0,0,0,3,4,0,3,2007,9,4,87000,-93.6047622,42.0268089
2,5,90.0,13377.0,1,1,2,3,0,0,0,5,2,2,1,0,1,2006.0,2006.0,3,1,13,14,0.0,4,2,5,3,2,3,6,0,260.0,1836.0,1,2,1,4,1846.0,0.0,1846.0,1.0,0,2.0,0.0,3.0,1,7,7,1.0,0,2,2.0,495,5,2,0,32,0,0,0,0,3,4,0,7,2006,6,5,233555,-93.689485,42.02437
14,6,21.0,2001.0,1,1,2,3,0,4,0,13,2,2,2,5,1,1970.0,1970.0,1,1,5,5,80.0,4,1,5,3,6,7,6,0,546.0,546.0,1,1,1,4,546.0,546.0,1092.0,0.0,0,1.0,1.0,3.0,1,6,7,0.0,0,3,1.0,286,5,2,0,0,0,0,0,0,3,4,0,1,2007,9,4,75000,-93.601507,41.991709
2,2,62.0,7500.0,1,2,2,3,0,4,0,23,2,2,1,0,1,2005.0,2005.0,1,1,13,14,0.0,4,2,5,3,6,7,6,0,1257.0,1257.0,1,0,1,4,1266.0,0.0,1266.0,0.0,0,2.0,0.0,3.0,1,6,7,1.0,0,3,2.0,453,5,2,38,144,0,0,0,0,3,4,0,4,2006,9,4,176000,-93.643859,42.051225
3,6,59.0,5568.0,1,1,3,1,0,4,1,6,2,2,3,0,1,2006.0,2007.0,3,1,5,5,406.875,4,2,5,1,2,3,6,0,0.0,1573.0,1,2,1,4,1625.0,0.0,1625.0,1.0,0,2.0,0.0,2.0,1,5,7,1.0,0,0,2.0,495,5,2,123,0,0,0,0,0,3,4,0,10,2007,6,5,339500,-93.615697,42.009401
3,6,31.0,2394.0,1,1,2,2,0,4,1,13,2,2,2,0,0,1973.0,1973.0,1,1,5,5,0.0,4,1,5,1,2,3,6,0,30.0,945.0,1,0,1,4,945.0,0.0,945.0,1.0,0,1.0,0.0,2.0,1,5,7,1.0,0,2,1.0,253,5,2,174,0,0,0,0,0,3,4,0,5,2010,9,4,119500,-93.604318,41.991758
13,5,74.0,8834.0,1,1,2,3,0,4,0,18,2,2,1,5,1,2004.0,2005.0,3,1,13,14,216.0,4,2,5,3,2,3,6,0,292.0,1462.0,1,0,1,4,1462.0,762.0,2224.0,1.0,0,2.0,1.0,4.0,1,10,7,1.0,0,0,3.0,738,5,2,184,0,0,0,0,0,3,4,0,6,2009,9,4,339500,-93.654652,42.060426
13,5,0.0,12205.0,1,1,3,2,0,4,0,4,2,2,1,5,7,1966.0,2007.0,1,1,6,6,157.0,4,1,1,1,3,4,6,0,264.0,832.0,1,2,1,4,976.0,1111.0,2087.0,0.0,0,2.0,1.0,4.5,1,9,7,0.0,0,0,2.0,444,5,2,133,168,0,0,0,0,3,4,0,7,2007,9,4,187500,-93.6825099,42.024734
13,5,78.0,10530.0,1,1,2,3,0,4,0,19,2,2,1,5,0,1993.0,1993.0,1,1,8,8,194.0,4,2,5,3,2,3,6,0,329.0,1148.0,1,0,1,4,1091.0,984.0,2075.0,1.0,0,2.0,1.0,3.0,1,8,7,1.0,0,3,2.0,473,5,2,235,86,0,0,0,0,3,4,0,8,2007,9,4,255000,-93.63687,42.043005
10,5,0.0,12800.0,1,1,2,2,0,4,1,22,2,2,1,4,1,1989.0,1989.0,1,1,14,15,145.0,4,2,5,1,2,3,6,0,0.0,1518.0,1,2,1,4,1644.0,0.0,1644.0,1.0,0,2.0,0.0,2.0,1,5,7,1.0,0,0,2.0,569,5,2,80,0,0,0,0,0,3,4,0,8,2009,9,4,275000,-93.685125,42.029772
5,5,84.0,10164.0,1,1,2,0,0,4,0,24,2,2,1,1,1,1939.0,1950.0,1,1,13,14,0.0,4,1,1,0,3,4,6,0,346.0,992.0,1,1,1,4,992.0,473.0,1465.0,0.0,0,2.0,0.0,3.0,1,6,7,2.0,4,3,1.0,240,5,2,0,126,0,0,0,0,3,4,0,7,2006,9,4,131000,-93.648415,42.016086
2,5,61.0,7943.0,1,1,2,3,0,4,0,21,1,2,1,0,1,1961.0,1961.0,1,1,13,14,192.0,1,1,5,2,5,6,6,0,126.0,1029.0,1,2,1,4,1029.0,0.0,1029.0,1.0,0,1.0,0.0,3.0,1,5,7,0.0,0,3,1.0,261,5,2,64,0,0,0,0,0,3,4,0,4,2007,9,4,118500,-93.669741,42.034429
11,5,70.0,7000.0,1,1,2,3,0,4,0,7,2,2,4,5,5,1910.0,1991.0,1,1,8,8,0.0,4,1,5,1,2,3,6,0,148.0,1117.0,1,4,1,4,820.0,527.0,1347.0,1.0,0,1.0,0.0,3.0,1,5,7,0.0,6,1,0.0,0,3,0,85,0,0,0,0,0,3,4,0,1,2008,9,4,107500,-93.6618779,42.0244599
13,5,0.0,9130.0,1,1,2,3,0,4,0,19,1,2,1,5,7,1966.0,2000.0,3,1,6,6,252.0,4,1,5,3,2,3,5,0,336.0,800.0,1,2,1,4,800.0,832.0,1632.0,0.0,0,1.0,1.0,4.0,1,7,7,0.0,0,3,2.0,484,5,2,0,40,0,0,0,0,3,4,0,7,2008,9,4,173000,-93.625925,42.043142
8,6,35.0,3675.0,1,1,2,3,0,4,0,7,2,2,3,4,1,2005.0,2005.0,1,1,13,14,80.0,4,2,5,1,2,3,6,0,88.0,547.0,1,0,1,4,1072.0,0.0,1072.0,1.0,0,1.0,0.0,2.0,1,5,7,0.0,1,2,2.0,525,5,2,0,28,0,0,0,0,3,4,0,6,2008,9,4,148000,-93.670627,42.018898
2,5,76.0,10612.0,1,1,2,3,0,4,0,23,2,2,1,0,1,2006.0,2006.0,1,1,13,14,248.0,4,2,5,2,2,3,6,0,1496.0,1524.0,1,2,1,4,1534.0,0.0,1534.0,0.0,0,2.0,0.0,3.0,1,7,7,1.0,0,0,2.0,484,5,2,168,46,0,0,0,0,3,4,0,1,2007,9,3,215000,-93.642261,42.054417
2,5,0.0,9819.0,1,1,3,3,0,4,0,21,2,2,1,0,1,1967.0,1967.0,1,1,8,8,31.0,2,1,5,3,1,2,6,0,432.0,882.0,1,4,1,4,900.0,0.0,900.0,0.0,0,1.0,0.0,3.0,1,5,7,0.0,4,3,1.0,280,5,2,0,0,0,0,0,0,3,2,0,2,2010,9,4,122000,-93.672096,42.034856
10,5,124.0,11512.0,1,1,3,3,0,0,0,7,2,2,1,4,5,1959.0,2006.0,1,1,9,10,84.0,4,1,5,0,0,1,6,0,300.0,1019.0,1,2,1,4,1357.0,0.0,1357.0,1.0,0,1.0,0.0,2.0,1,5,7,1.0,1,2,1.0,312,5,2,0,0,0,0,0,0,3,0,0,5,2008,9,4,177000,-93.666147,42.027332
12,5,0.0,11435.0,1,1,3,1,0,0,1,6,2,2,1,5,5,1929.0,1950.0,1,1,3,13,0.0,4,2,5,3,6,7,6,0,792.0,792.0,1,1,1,4,792.0,725.0,1517.0,0.0,0,1.0,0.0,3.0,1,7,7,2.0,4,3,2.0,400,5,2,0,0,0,0,0,0,3,4,0,6,2006,9,4,230000,-93.642431,42.019059
3,6,0.0,4426.0,1,1,2,3,0,4,0,5,2,2,3,0,1,2004.0,2004.0,1,1,13,14,147.0,4,2,5,0,2,3,6,0,151.0,848.0,1,0,1,4,848.0,0.0,848.0,1.0,0,1.0,0.0,1.0,1,3,7,1.0,0,2,2.0,420,5,2,149,0,0,0,0,0,3,4,0,5,2008,9,4,149300,-93.683127,42.015927
10,5,88.0,15400.0,1,1,2,3,0,4,0,21,2,2,1,4,1,1961.0,1961.0,3,1,6,6,0.0,4,1,2,3,6,7,6,0,552.0,552.0,1,4,1,4,904.0,611.0,1774.0,0.0,0,2.0,0.0,4.0,1,8,7,1.0,0,3,1.0,384,5,2,290,40,0,0,0,0,3,4,0,7,2009,9,4,165000,-93.66636,42.033277
5,5,70.0,10512.0,1,1,2,3,0,4,0,7,2,2,1,1,0,1954.0,1954.0,1,1,14,15,0.0,4,1,5,3,1,2,6,0,497.0,988.0,1,0,1,4,988.0,638.0,1626.0,0.0,0,1.0,1.0,3.0,1,6,7,0.0,0,3,1.0,332,5,2,366,0,0,0,0,0,3,4,0,5,2007,9,4,154000,-93.66712,42.024949
2,5,66.0,7920.0,1,1,2,3,0,4,0,15,2,2,1,0,1,1970.0,2002.0,1,1,6,6,32.0,4,1,5,3,0,1,2,0,214.0,914.0,1,0,1,4,914.0,0.0,914.0,0.0,0,1.0,0.0,3.0,1,5,7,0.0,0,2,1.0,368,2,2,120,0,0,0,0,0,3,4,0,10,2007,9,4,133000,-93.626722,42.054612
10,5,67.0,13300.0,1,1,3,3,0,4,0,8,2,2,1,4,1,2004.0,2004.0,1,1,13,14,0.0,4,2,5,3,2,3,6,0,58.0,384.0,1,0,1,4,744.0,630.0,1374.0,1.0,0,2.0,1.0,3.0,1,7,7,1.0,2,0,2.0,400,5,2,100,0,0,0,0,0,3,4,0,6,2010,9,4,184500,-93.644076,42.061443
2,5,91.0,11024.0,1,1,3,3,0,0,0,22,2,2,1,0,1,2005.0,2006.0,1,1,13,14,118.0,4,2,5,0,6,7,6,0,1400.0,1400.0,1,0,1,4,1400.0,0.0,1400.0,0.0,0,2.0,0.0,3.0,1,6,7,0.0,0,2,2.0,612,5,2,144,55,0,0,0,0,3,4,0,10,2006,6,5,186800,-93.691403,42.036149
12,6,80.0,4800.0,1,0,2,3,0,4,0,20,2,2,1,5,1,1910.0,2003.0,1,1,0,0,0.0,4,0,1,3,6,7,6,0,680.0,680.0,1,1,0,4,680.0,680.0,1360.0,0.0,0,1.0,0.0,2.0,1,6,7,0.0,0,3,1.0,330,5,2,192,50,0,0,0,0,3,4,0,1,2008,9,4,111000,-93.61648,42.0330566
2,5,61.0,9758.0,1,1,3,3,0,4,0,15,2,2,1,0,1,1971.0,1971.0,1,1,6,8,0.0,4,1,5,3,1,2,3,0,251.0,950.0,1,4,1,4,950.0,0.0,950.0,0.0,0,1.0,0.0,3.0,1,5,7,0.0,4,3,1.0,280,5,2,0,0,0,0,0,0,3,4,0,7,2007,9,4,119500,-93.627112,42.053547
5,5,77.0,9786.0,1,1,3,0,0,4,0,15,2,2,1,1,5,1962.0,1981.0,1,1,14,15,0.0,4,1,5,3,5,6,6,0,312.0,912.0,1,4,1,4,1085.0,649.0,1734.0,0.0,0,1.0,1.0,3.0,1,7,7,1.0,0,2,2.0,440,5,2,0,0,0,0,0,0,3,0,0,6,2006,9,4,159000,-93.60942,42.040081
12,6,60.0,7200.0,1,1,2,3,0,0,0,20,2,2,1,5,5,1920.0,1950.0,3,1,14,15,0.0,4,0,5,3,6,7,6,0,596.0,596.0,1,0,1,4,998.0,764.0,1762.0,1.0,0,1.0,1.0,4.0,1,8,7,0.0,4,3,2.0,576,5,0,36,0,0,0,0,0,3,4,0,10,2006,9,4,157000,-93.613763,42.027953
2,5,59.0,17169.0,1,1,1,3,0,1,0,18,2,2,1,0,1,2007.0,2007.0,3,1,5,5,406.875,4,2,5,0,2,3,6,0,636.0,2064.25,1,0,1,4,2145.625,0.0,2290.0,2.0,0,2.0,1.0,2.0,1,7,7,1.0,0,0,3.0,960,5,2,192,30,0,0,0,0,3,4,0,8,2007,6,5,339500,-93.657235,42.060269
2,5,60.0,11556.0,1,1,2,3,0,4,0,15,2,2,1,0,0,1952.0,1952.0,1,1,8,8,52.0,4,1,5,3,5,6,6,0,572.0,720.0,1,0,1,0,882.0,0.0,882.0,1.0,0,1.0,0.0,2.0,1,4,7,0.0,0,3,1.0,240,5,2,0,0,0,0,0,0,3,2,0,5,2008,9,4,116000,-93.617238,42.040479
5,5,0.0,17727.75,1,1,3,3,0,4,0,19,2,2,1,1,1,1978.0,1978.0,1,1,8,8,0.0,4,2,5,2,0,1,3,0,491.0,1224.0,1,4,1,4,1287.0,604.0,1891.0,0.0,0,3.0,0.0,3.0,1,7,7,1.0,0,2,2.0,678,5,2,0,69,0,0,0,0,3,4,0,4,2010,9,4,212500,-93.637531,42.043306
5,5,75.0,9525.0,1,1,2,3,0,4,0,7,2,2,1,1,1,1953.0,1953.0,1,1,8,8,0.0,4,1,5,3,3,4,6,0,532.0,1000.0,1,4,1,4,1068.0,541.0,1609.0,0.0,0,1.0,1.0,4.5,1,7,7,0.0,0,3,1.0,305,5,2,0,0,0,0,0,0,3,4,0,7,2006,9,4,149900,-93.666096,42.025197
2,5,0.0,9819.0,1,1,3,3,0,4,1,14,2,2,1,0,1,1977.0,1977.0,1,1,9,7,0.0,4,2,5,1,0,1,6,0,0.0,1567.0,1,4,1,4,1567.0,0.0,1567.0,1.0,0,2.0,0.0,2.0,1,5,7,2.0,0,2,2.0,714,5,2,264,32,0,0,0,0,3,4,0,5,2009,9,4,196000,-93.599866,41.991493
13,5,90.0,9900.0,1,1,2,2,0,4,1,17,2,2,1,5,1,1993.0,1993.0,1,1,6,6,256.0,4,2,5,1,2,3,6,0,360.0,1347.0,1,0,1,4,1372.0,1274.0,2646.0,1.0,0,2.0,1.0,4.0,1,9,7,1.0,0,2,3.0,656,5,2,340,60,0,0,0,0,3,4,0,4,2009,9,4,260000,-93.654048,42.049701
2,5,93.0,10481.0,1,1,3,3,0,4,0,5,2,2,1,0,1,2006.0,2007.0,3,1,5,5,0.0,4,2,5,0,6,7,6,0,1675.875,2064.25,1,0,1,4,2140.0,0.0,2140.0,0.0,0,2.0,1.0,3.0,1,8,7,0.0,0,0,3.0,894,5,2,136,32,0,0,0,0,3,4,0,6,2007,6,5,339500,-93.69067,42.025707
3,5,65.0,5950.0,1,1,3,1,0,4,1,25,2,2,3,0,1,1989.0,1989.0,1,1,6,6,0.0,4,2,5,1,2,3,6,0,1018.0,1337.0,1,2,1,4,1337.0,0.0,1337.0,1.0,0,2.0,0.0,2.0,1,5,7,1.0,0,2,2.0,462,5,2,0,73,0,0,0,0,3,4,0,4,2008,9,4,188500,-93.631581,42.059636
13,5,0.0,13355.0,1,1,3,3,0,4,0,19,2,2,1,5,0,1971.0,1971.0,1,1,6,6,0.0,4,1,2,3,0,1,6,0,242.0,825.0,1,4,1,4,845.0,825.0,1670.0,0.0,0,1.0,1.0,4.0,1,7,7,0.0,0,0,2.0,464,5,2,0,0,0,0,0,0,3,4,0,5,2008,9,4,170000,-93.629079,42.044262
1,5,60.0,10200.0,1,1,2,3,0,4,0,21,2,2,1,0,7,1940.0,1997.0,1,1,14,15,0.0,4,2,5,3,6,7,6,0,672.0,672.0,1,0,1,4,672.0,0.0,672.0,0.0,0,1.0,0.0,2.0,1,4,7,0.0,4,3,1.0,240,5,0,168,0,0,0,0,0,3,0,0,8,2008,9,4,108000,-93.660673,42.033692
13,5,0.0,13774.0,1,1,3,3,0,4,0,19,2,2,1,5,5,1977.0,1992.0,3,1,6,6,283.0,2,2,5,3,2,3,6,0,476.0,908.0,1,0,1,4,1316.0,972.0,2288.0,0.0,0,1.0,2.0,4.0,1,8,7,2.0,0,2,2.0,520,5,2,321,72,0,0,0,0,3,4,0,11,2009,9,4,230000,-93.637964,42.043236
10,5,70.0,12886.0,1,1,3,3,0,4,0,21,2,2,1,4,0,1963.0,1999.0,1,1,6,6,0.0,4,1,5,0,0,1,6,0,76.0,520.0,1,0,1,4,1464.0,0.0,1464.0,0.0,0,2.0,0.0,3.0,1,6,3,1.0,0,2,2.0,480,5,2,302,0,0,0,0,0,3,4,0,10,2009,9,4,175000,-93.669839,42.033376
2,5,88.0,11394.0,1,1,2,3,0,0,0,25,2,2,1,0,6,2010.0,2010.0,3,1,13,14,350.0,4,2,5,0,2,3,6,0,411.0,1856.0,1,0,1,4,1856.0,0.0,1856.0,1.0,0,1.0,1.0,1.0,1,8,7,1.0,0,0,3.0,834,5,2,113,0,0,0,0,0,3,4,0,6,2010,6,5,339500,-93.628804,42.05885
14,6,21.0,1869.0,1,1,2,3,0,4,0,2,2,2,2,5,0,1970.0,1970.0,1,1,6,6,127.0,4,1,5,3,5,6,6,0,162.0,483.0,1,4,1,4,483.0,504.0,987.0,0.0,0,1.0,1.0,2.0,1,5,7,0.0,4,3,1.0,280,5,2,0,0,0,0,0,0,3,4,0,9,2008,9,4,106000,-93.629462,42.052332
10,5,0.0,10970.0,1,1,3,2,0,4,1,5,2,2,1,4,0,1978.0,1978.0,1,1,9,6,0.0,4,1,2,1,2,3,3,0,0.0,940.0,1,4,1,4,1026.0,0.0,1026.0,1.0,0,1.0,0.0,3.0,1,5,7,0.0,4,3,2.0,576,1,2,0,0,0,0,0,0,3,2,0,10,2008,9,4,147000,-93.685158,42.019769
3,5,43.0,7052.0,1,1,3,3,0,4,0,18,2,2,3,0,1,2005.0,2005.0,1,1,13,14,240.0,4,2,5,0,2,3,6,0,705.0,1364.0,1,0,1,4,1364.0,0.0,1364.0,1.0,0,2.0,0.0,2.0,1,6,7,1.0,0,2,2.0,484,5,2,192,36,0,0,0,0,3,4,0,6,2006,9,4,185850,-93.649714,42.059184
1,5,67.0,4853.0,1,1,2,0,0,4,0,24,0,2,1,0,0,1924.0,1999.0,1,1,8,14,203.0,4,0,5,2,5,6,6,0,974.0,1107.0,1,1,0,0,1296.0,0.0,1296.0,0.0,0,2.0,0.0,2.0,1,5,7,1.0,4,3,1.0,260,5,2,0,0,0,0,0,0,3,2,0,5,2010,9,4,104000,-93.655762,42.022674
2,5,0.0,9610.0,1,1,3,3,0,0,0,15,1,2,1,0,0,1958.0,1958.0,3,1,14,15,406.875,4,1,5,3,5,6,6,0,918.0,1121.0,1,0,1,0,1336.0,0.0,1336.0,0.0,0,1.0,1.0,3.0,1,7,7,1.0,0,2,2.0,488,5,2,80,0,0,0,0,0,3,4,0,12,2006,9,4,162000,-93.612566,42.044254
13,5,96.0,11308.0,1,1,3,3,0,4,0,18,2,2,1,5,1,2008.0,2008.0,1,1,13,14,154.0,4,2,5,0,2,3,6,0,168.0,1104.0,1,0,1,4,1130.0,1054.0,2184.0,1.0,0,2.0,1.0,3.0,1,10,7,1.0,0,0,3.0,836,5,2,0,102,0,0,0,0,3,4,0,7,2009,9,4,335000,-93.652863,42.062942
5,6,0.0,7425.0,1,1,3,0,0,0,0,3,6,0,1,1,5,1945.0,1950.0,1,1,14,15,0.0,4,1,1,3,6,7,6,0,672.0,672.0,1,2,1,4,1195.0,473.0,1668.0,0.0,0,1.0,1.0,3.0,1,8,7,0.0,0,3,1.0,252,5,2,210,0,0,0,0,0,3,4,0,8,2008,9,0,108000,-93.6267116,42.0343116
2,5,69.0,7599.0,1,1,2,3,0,0,0,14,2,2,1,0,0,1982.0,2006.0,1,1,6,10,0.0,4,1,5,3,0,1,6,0,280.0,845.0,1,4,1,4,845.0,0.0,845.0,1.0,0,1.0,0.0,2.0,1,4,7,0.0,4,3,2.0,360,5,2,0,0,0,0,0,0,3,4,0,6,2007,9,4,129500,-93.604858,41.987606
0,5,91.0,11643.0,1,1,2,3,0,4,0,15,0,2,0,5,1,1969.0,1969.0,1,1,8,8,368.0,4,1,5,3,3,4,6,0,748.0,1248.0,1,4,1,4,1338.0,1296.0,2634.0,1.0,0,2.0,2.0,4.5,1,10,7,0.0,4,3,3.5,960,5,2,0,0,0,0,0,0,3,4,0,8,2009,9,4,200000,-93.610649,42.04124
14,6,21.0,1680.0,1,1,2,3,0,4,0,2,2,2,2,5,1,1971.0,1971.0,1,1,6,7,381.0,4,1,5,3,6,7,6,0,525.0,525.0,1,4,1,4,525.0,567.0,1092.0,0.0,0,1.0,1.0,3.0,1,6,7,0.0,4,3,1.0,264,5,2,0,0,0,0,0,0,3,4,0,3,2010,9,3,88000,-93.62728,42.051685
2,6,99.0,5940.0,1,1,3,3,0,3,0,3,1,2,1,0,5,1946.0,1950.0,1,1,8,4,0.0,4,2,3,4,4,0,4,0,0.0,30.25,1,4,1,0,896.0,0.0,896.0,0.0,0,1.0,0.0,2.0,1,4,7,0.0,4,3,1.0,280,5,2,0,0,0,0,0,0,3,2,0,4,2008,3,0,79000,-93.624687,42.031293
1,6,60.0,7200.0,1,1,2,3,0,4,0,20,2,2,1,0,2,1910.0,2006.0,3,1,8,13,0.0,4,0,5,3,0,1,5,0,310.0,1022.0,2,4,0,4,1022.0,0.0,1022.0,1.0,0,1.0,0.0,2.0,1,4,1,0.0,4,3,1.0,280,5,2,0,30,0,0,0,0,3,4,0,6,2009,9,4,85000,-93.6076506,42.0282044
9,5,72.0,9360.0,1,1,2,0,0,4,0,14,2,2,1,3,5,1977.0,1977.0,1,1,9,10,0.0,4,1,5,0,2,3,3,0,0.0,957.0,1,4,1,4,1287.0,0.0,1287.0,1.0,0,1.0,1.0,2.0,1,5,7,2.0,0,2,2.0,541,5,2,302,39,0,0,0,0,3,1,0,11,2009,9,4,173000,-93.604491,41.997069
12,6,50.0,9060.0,1,1,2,3,0,4,0,11,2,2,1,5,0,1923.0,1999.0,1,1,14,10,0.0,4,0,5,3,0,1,6,0,311.0,859.0,1,0,1,4,942.0,886.0,1828.0,0.0,0,2.0,0.0,3.0,1,6,7,0.0,4,1,0.0,0,3,2,174,0,0,0,0,0,3,2,0,3,2007,9,2,150909,-93.62826,42.022685
11,4,60.0,6048.0,1,1,2,3,0,0,0,24,0,2,4,1,5,1910.0,1950.0,1,1,14,15,0.0,2,0,5,2,3,4,6,0,120.0,856.0,1,2,1,4,936.0,744.0,1680.0,1.0,0,2.0,0.0,2.0,1,7,7,1.0,4,3,2.0,450,1,1,56,144,0,0,0,0,3,4,0,6,2010,0,4,114900,-93.655849,42.022825
2,5,87.0,11029.0,1,1,3,3,0,0,0,15,2,2,1,0,7,1958.0,2002.0,3,1,8,8,0.0,4,1,5,3,0,1,1,0,245.0,1184.0,1,0,1,4,1414.0,0.0,1414.0,1.0,0,1.0,0.0,3.0,1,6,2,1.0,0,3,2.0,601,5,2,0,51,0,0,0,0,3,4,0,5,2008,9,4,176500,-93.6188286,42.0525525
14,2,34.0,3604.0,1,2,2,3,0,0,0,23,2,2,3,5,1,2007.0,2007.0,1,1,13,14,0.0,4,2,5,3,6,7,6,0,689.0,689.0,1,0,1,4,703.0,689.0,1392.0,0.0,0,2.0,0.0,2.0,1,5,7,0.0,4,3,2.0,540,5,2,0,102,0,0,0,0,3,4,0,2,2008,9,0,146000,-93.644891,42.047548
9,5,72.0,10820.0,1,1,2,3,0,0,0,21,1,2,1,3,5,1971.0,1972.0,1,1,6,6,153.0,4,2,5,0,2,3,5,0,88.0,782.0,1,0,1,4,810.0,0.0,810.0,1.0,0,1.0,0.0,2.0,1,4,7,0.0,4,3,2.0,576,5,2,0,0,0,0,0,0,3,2,0,6,2006,9,4,130000,-93.678165,42.029453
10,5,80.0,9200.0,1,1,2,3,0,4,0,15,2,2,1,4,1,1965.0,1965.0,1,1,6,6,98.0,4,1,5,1,2,3,6,0,548.0,1042.0,1,4,1,4,1042.0,0.0,1042.0,0.0,0,2.0,0.0,3.0,1,5,7,0.0,0,2,2.0,440,5,2,192,0,0,0,0,0,3,0,0,5,2007,9,4,161000,-93.630023,42.040143
14,6,0.0,1974.0,1,1,2,3,0,4,0,13,2,2,3,5,1,1973.0,1973.0,1,1,5,5,0.0,4,1,5,3,1,2,6,0,212.0,546.0,1,4,1,4,546.0,546.0,1092.0,0.0,0,1.0,1.0,3.0,1,6,7,0.0,0,2,1.0,286,5,2,120,96,0,0,0,0,3,4,0,5,2010,9,4,83500,-93.60359,41.991861
2,5,80.0,10000.0,1,1,2,3,0,0,0,21,1,2,1,0,0,1961.0,1983.0,3,1,6,6,0.0,4,1,5,3,1,2,6,0,270.0,864.0,1,0,1,4,1144.0,0.0,1144.0,1.0,0,1.0,0.0,3.0,1,6,7,1.0,0,2,1.0,264,5,2,165,0,0,0,0,0,3,1,0,3,2009,9,4,131400,-93.673518,42.034595
2,5,0.0,9981.0,1,1,3,3,0,0,0,21,2,2,1,0,1,1967.0,1967.0,1,1,8,8,340.0,4,1,5,2,1,2,6,0,852.0,1073.0,1,2,1,4,1073.0,0.0,1073.0,0.0,0,1.0,0.0,3.0,1,6,7,0.0,0,2,1.0,270,5,2,0,90,0,0,0,0,3,2,0,3,2008,9,4,120000,-93.674179,42.03156
3,5,68.0,7820.0,1,1,3,3,0,4,0,18,2,2,3,0,1,2007.0,2007.0,3,1,8,8,362.0,4,2,5,3,6,7,6,0,1675.875,1869.0,1,0,1,4,1869.0,0.0,1869.0,0.0,0,2.0,0.0,2.0,1,6,7,1.0,0,2,2.0,617,5,2,210,54,0,0,0,0,3,4,0,12,2007,6,5,318061,-93.652054,42.05738
13,5,62.0,7415.0,1,1,3,3,0,4,0,8,2,2,1,5,1,2004.0,2004.0,1,1,13,14,0.0,4,2,5,3,2,3,6,0,80.0,839.0,1,0,1,4,864.0,729.0,1593.0,1.0,0,2.0,1.0,3.0,1,8,7,1.0,0,0,2.0,398,5,2,100,75,0,0,0,0,3,4,0,4,2008,9,4,193000,-93.643522,42.059635
2,5,93.0,15306.0,1,1,3,1,0,0,0,26,2,2,1,0,1,2006.0,2007.0,1,1,13,14,100.0,4,2,5,1,2,3,6,0,1652.0,1732.0,1,0,1,4,1776.0,0.0,1776.0,1.0,0,2.0,0.0,3.0,1,7,7,1.0,0,0,3.0,712,5,2,0,0,0,0,0,0,3,4,0,5,2007,6,5,283463,-93.653109,41.993288
2,5,74.0,13008.0,1,1,3,3,0,4,0,15,2,2,1,0,1,1956.0,1956.0,1,1,8,8,0.0,4,1,1,3,5,6,6,0,318.0,882.0,1,4,1,4,882.0,0.0,882.0,0.0,0,1.0,0.0,2.0,1,5,7,0.0,0,3,1.0,502,5,2,0,0,0,0,0,0,3,4,0,10,2009,9,4,124500,-93.6188955,42.0530363
13,5,80.0,11584.0,1,1,2,3,0,4,0,19,2,2,1,4,0,1979.0,1979.0,3,1,6,6,96.0,4,1,5,3,2,3,5,0,114.0,539.0,1,4,1,4,1040.0,685.0,1725.0,0.0,0,2.0,1.0,3.0,1,6,7,1.0,0,2,2.0,550,5,2,0,88,0,0,0,0,3,4,0,11,2007,9,4,197000,-93.638554,42.052353
